"subj","stimulustype","item","condition","sentence","response","rt","order","CorrectResponse","Grammaticality","Accuracy","Attractor"
12,"Filler",64,0,"The computer and the printer often restart","f",0.830029964447,7,"f","Grammatical",1,"NA"
12,"Filler",79,0,"The folder and the file apparently explains","j",1.42907500267,9,"j","Ungrammatical",1,"NA"
12,"Filler",117,0,"The chef knows that the dish probably amaze","j",0.879633903503,11,"j","Ungrammatical",1,"NA"
12,"Filler",101,0,"The book describes the war that the citizens sadly remember","f",0.729102134705,13,"f","Grammatical",1,"NA"
12,"Filler",123,0,"The salesman knows that the customer usually decline","f",0.964127063751,15,"j","Ungrammatical",0,"NA"
12,"Filler",77,0,"The microphone and the guitar loudly buzzes","j",0.812893867493,17,"j","Ungrammatical",1,"NA"
12,"Filler",115,0,"The nurse knows that the treatment probably work","j",0.746857881546,19,"j","Ungrammatical",1,"NA"
12,"Filler",82,0,"The raccoon dug up the rose bush that the gardener usually trim","f",0.681000232697,21,"j","Ungrammatical",0,"NA"
12,"Filler",95,0,"The critic praised the restaurant that the celebrity really like","j",0.812913894653,22,"j","Ungrammatical",1,"NA"
12,"Filler",114,0,"The repairman said that the refrigerator still work","j",0.663539886475,24,"j","Ungrammatical",1,"NA"
12,"Filler",102,0,"The photographer captured the tree that the flowers beautifully adorn","j",1.632199049,25,"f","Grammatical",0,"NA"
12,"Filler",69,0,"The thesaurus and the dictionary frequently changes","f",0.897325992584,27,"j","Ungrammatical",0,"NA"
12,"Filler",66,0,"The tailor and the customer cheerily talk","f",0.9634308815,29,"f","Grammatical",1,"NA"
12,"Filler",100,0,"The crew cleans the plane that the pilots expertly fly","f",0.762873888016,31,"f","Grammatical",1,"NA"
12,"Filler",119,0,"The lumberjack loves that the chainsaw never break","f",0.646295070648,33,"j","Ungrammatical",0,"NA"
12,"Filler",94,0,"The worker replaces the light that the tenant always break","f",1.61420917511,35,"j","Ungrammatical",0,"NA"
12,"Filler",129,0,"The chimney sweep found that the bricks often break","f",0.830075025558,36,"f","Grammatical",1,"NA"
12,"Filler",112,0,"The teacher said that the student tentatively pass","f",0.96476817131,37,"j","Ungrammatical",0,"NA"
12,"Filler",81,0,"The teacher supports the student that the principal usually punish","f",1.13056898117,39,"j","Ungrammatical",0,"NA"
12,"Filler",110,0,"The nurse loves the decorations that the residents always makes","f",1.37964296341,41,"j","Ungrammatical",0,"NA"
12,"Filler",139,0,"The janitor knows that the offices quickly dirties","j",1.04713702202,42,"j","Ungrammatical",1,"NA"
12,"Filler",131,0,"The novelist wrote that the characters suddenly meet","f",0.781486988068,44,"f","Grammatical",1,"NA"
12,"Filler",111,0,"The owner claimed that the restaurant often fill","j",0.764446973801,46,"j","Ungrammatical",1,"NA"
12,"Filler",104,0,"The crowd cheered the player that the coaches apparently supports","f",1.04688000679,47,"j","Ungrammatical",0,"NA"
12,"Filler",113,0,"The diplomat believes that the guard probably suffice","j",1.21286416054,49,"j","Ungrammatical",1,"NA"
12,"Filler",138,0,"The manager reported that the contracts probably expires","f",0.73011302948,51,"j","Ungrammatical",0,"NA"
12,"Filler",122,0,"The astronaut thinks that the engine never fail","j",1.01521587372,53,"j","Ungrammatical",1,"NA"
12,"Filler",91,0,"The committee awards the building that the architect truly love","j",0.815164804459,55,"j","Ungrammatical",1,"NA"
12,"Filler",70,0,"The jersey and the glove probably stinks","f",0.996441841125,57,"j","Ungrammatical",0,"NA"
12,"Filler",68,0,"The book and the magazine never sells","f",1.01392483711,58,"j","Ungrammatical",0,"NA"
12,"Filler",121,0,"The mayor knows that the sheriff often complain","f",0.864123821259,59,"j","Ungrammatical",0,"NA"
12,"Filler",85,0,"The dad hated the story that the child really love","j",0.980552911758,61,"j","Ungrammatical",1,"NA"
12,"Filler",61,0,"The dog and the cat always play","f",0.980484008789,62,"f","Grammatical",1,"NA"
12,"Filler",135,0,"The nurse saw that the soldiers never rests","j",1.18173909187,64,"j","Ungrammatical",1,"NA"
12,"Filler",87,0,"The mother sewed the shirt that the boy deeply treasure ","j",1.07969403267,65,"j","Ungrammatical",1,"NA"
12,"Filler",74,0,"The coffee and the muffin never cools","j",1.78150010109,67,"j","Ungrammatical",1,"NA"
12,"Filler",71,0,"The fireman and the cop usually chats","j",0.831676006317,69,"j","Ungrammatical",1,"NA"
12,"Filler",136,0,"The reporter knows that the spies often vanishes","j",1.03163599968,71,"j","Ungrammatical",1,"NA"
12,"Filler",89,0,"The cat lost the toy that the kid always buy","j",0.965274095535,73,"j","Ungrammatical",1,"NA"
12,"Filler",109,0,"The doctor caught the flu that the shots supposedly prevents","f",0.797569036484,75,"j","Ungrammatical",0,"NA"
12,"Filler",88,0,"The cop sips the coffee that the waitress carefully pour","j",1.16502904892,77,"j","Ungrammatical",1,"NA"
12,"Filler",130,0,"The model accepted that the shoes never fit","f",0.880208969116,79,"f","Grammatical",1,"NA"
12,"Filler",120,0,"The camper knows that the cabin usually charm","j",1.11472797394,81,"j","Ungrammatical",1,"NA"
12,"Filler",118,0,"The mechanic insists that the brake still work","f",1.06473207474,83,"j","Ungrammatical",0,"NA"
12,"Filler",137,0,"The analyst discovered that the accountants sometimes miscalculates","f",1.1788790226,85,"j","Ungrammatical",0,"NA"
12,"Filler",72,0,"The executioner and the victim never speaks","f",0.897443056107,87,"j","Ungrammatical",0,"NA"
12,"Filler",125,0,"The boss insists that the secretary always smile","f",0.981468915939,89,"j","Ungrammatical",0,"NA"
12,"Filler",134,0,"The principal discovered that the teachers never sleeps","j",0.880956888199,90,"j","Ungrammatical",1,"NA"
12,"Filler",99,0,"The shelf holds the phone book that the secretaries often use","f",0.781131982803,91,"f","Grammatical",1,"NA"
12,"Filler",106,0,"The billionaire tips the apprentice that the tailors usually trains","f",0.814745903015,93,"j","Ungrammatical",0,"NA"
12,"Filler",103,0,"The butler checked the window that the maids always cleans","f",1.51384210587,95,"j","Ungrammatical",0,"NA"
12,"Filler",96,0,"The camera filmed the line that the runners quickly cross","f",0.847087860107,96,"f","Grammatical",1,"NA"
12,"Filler",116,0,"The thief thinks that the window likely unlock","j",1.22995591164,98,"j","Ungrammatical",1,"NA"
12,"Filler",127,0,"The stewardess knows that the pilots always gossip","f",0.830267906189,99,"f","Grammatical",1,"NA"
12,"Filler",126,0,"The pilot thinks that the passengers usually sleep","f",0.914138793945,101,"f","Grammatical",1,"NA"
12,"Filler",75,0,"The camera and the lens definitely amazes","f",0.880295038223,103,"j","Ungrammatical",0,"NA"
12,"Filler",108,0,"The captain releases the whales that the fishermen sometimes catches","f",0.863585948944,105,"j","Ungrammatical",0,"NA"
12,"Filler",105,0,"The electrician lost the hammer that the carpenters always uses","f",0.913537979126,107,"j","Ungrammatical",0,"NA"
12,"Filler",97,0,"The clock shows the time that the athletes amazingly run","f",1.34803009033,109,"f","Grammatical",1,"NA"
12,"Filler",65,0,"The tyrant and the queen suddenly agree","f",0.664384126663,111,"f","Grammatical",1,"NA"
12,"Filler",63,0,"The chair and the desk frequently break","f",0.66278386116,113,"f","Grammatical",1,"NA"
12,"Filler",107,0,"The editor rejects the headlines that the journalists regularly proposes","f",1.36379384995,114,"j","Ungrammatical",0,"NA"
12,"Filler",124,0,"The technician found that the laboratory never quiet","j",0.847101926804,116,"j","Ungrammatical",1,"NA"
12,"Filler",93,0,"The landlord fixes the leaks that the pipe repeatedly produce","f",1.41333198547,118,"j","Ungrammatical",0,"NA"
12,"Filler",73,0,"The chainsaw and the lawnmower frequently breaks","f",1.39720106125,120,"j","Ungrammatical",0,"NA"
12,"Filler",92,0,"The teenager hates the tourists that the city usually attract","f",0.797199964523,122,"j","Ungrammatical",0,"NA"
12,"Filler",80,0,"The desk and the bookshelf always squeaks","f",0.612073898315,124,"j","Ungrammatical",0,"NA"
12,"Filler",132,0,"The captain knows that the sailors often smoke","f",0.613088130951,126,"f","Grammatical",1,"NA"
12,"Filler",90,0,"The magazine publishes the essays that the editor wrongly reject","f",0.662317037582,127,"j","Ungrammatical",0,"NA"
12,"Filler",67,0,"The guitar and the amplifier really rocks","f",0.763921022415,129,"j","Ungrammatical",0,"NA"
12,"Filler",62,0,"The sailor and the captain usually fight","f",0.764230966568,131,"f","Grammatical",1,"NA"
12,"Filler",98,0,"The waiter brought the meal that the boys apparently want","f",0.497531890869,132,"f","Grammatical",1,"NA"
12,"Filler",86,0,"The man fixed the leash that the dog aggressively chew","j",1.03199005127,134,"j","Ungrammatical",1,"NA"
12,"Filler",78,0,"The cash and the check likely suffices","j",1.22956705093,135,"j","Ungrammatical",1,"NA"
12,"Filler",128,0,"The bus driver worries that the breaks frequently squeak","f",0.779535055161,137,"f","Grammatical",1,"NA"
12,"Filler",76,0,"The picture and the frame apparently matches","f",1.11508202553,138,"j","Ungrammatical",0,"NA"
12,"Filler",84,0,"The crowd likes the movie that the theater always play","j",0.646554946899,140,"j","Ungrammatical",1,"NA"
13,"Filler",113,0,"The diplomat believes that the guard probably suffice","j",0.929947137833,2,"j","Ungrammatical",1,"NA"
13,"Filler",134,0,"The principal discovered that the teachers never sleeps","f",2.01564908028,4,"j","Ungrammatical",0,"NA"
13,"Filler",71,0,"The fireman and the cop usually chats","j",0.697556972504,6,"j","Ungrammatical",1,"NA"
13,"Filler",88,0,"The cop sips the coffee that the waitress carefully pour","j",0.846522092819,8,"j","Ungrammatical",1,"NA"
13,"Filler",103,0,"The butler checked the window that the maids always cleans","f",1.44857382774,9,"j","Ungrammatical",0,"NA"
13,"Filler",128,0,"The bus driver worries that the breaks frequently squeak","f",1.41307997704,10,"f","Grammatical",1,"NA"
13,"Filler",115,0,"The nurse knows that the treatment probably work","j",0.680944919586,12,"j","Ungrammatical",1,"NA"
13,"Filler",72,0,"The executioner and the victim never speaks","j",0.763257980347,14,"j","Ungrammatical",1,"NA"
13,"Filler",70,0,"The jersey and the glove probably stinks","j",1.11398291588,16,"j","Ungrammatical",1,"NA"
13,"Filler",130,0,"The model accepted that the shoes never fit","f",0.982388973236,18,"f","Grammatical",1,"NA"
13,"Filler",68,0,"The book and the magazine never sells","j",0.913844108582,20,"j","Ungrammatical",1,"NA"
13,"Filler",96,0,"The camera filmed the line that the runners quickly cross","f",0.914621114731,22,"f","Grammatical",1,"NA"
13,"Filler",83,0,"The girl rode the elephant that the zookeeper carefully train","j",1.06409192085,24,"j","Ungrammatical",1,"NA"
13,"Filler",104,0,"The crowd cheered the player that the coaches apparently supports","f",1.41318702698,25,"j","Ungrammatical",0,"NA"
13,"Filler",118,0,"The mechanic insists that the brake still work","j",0.981934070587,27,"j","Ungrammatical",1,"NA"
13,"Filler",89,0,"The cat lost the toy that the kid always buy","j",1.41617894173,29,"j","Ungrammatical",1,"NA"
13,"Filler",92,0,"The teenager hates the tourists that the city usually attract","f",0.564153909683,31,"j","Ungrammatical",0,"NA"
13,"Filler",114,0,"The repairman said that the refrigerator still work","j",0.881072998047,32,"j","Ungrammatical",1,"NA"
13,"Filler",73,0,"The chainsaw and the lawnmower frequently breaks","j",1.86348199844,34,"j","Ungrammatical",1,"NA"
13,"Filler",94,0,"The worker replaces the light that the tenant always break","j",0.997482061386,36,"j","Ungrammatical",1,"NA"
13,"Filler",121,0,"The mayor knows that the sheriff often complain","j",0.964152812958,37,"j","Ungrammatical",1,"NA"
13,"Filler",77,0,"The microphone and the guitar loudly buzzes","j",1.03012108803,39,"j","Ungrammatical",1,"NA"
13,"Filler",85,0,"The dad hated the story that the child really love","j",1.91637992859,40,"j","Ungrammatical",1,"NA"
13,"Filler",122,0,"The astronaut thinks that the engine never fail","j",0.581622838974,42,"j","Ungrammatical",1,"NA"
13,"Filler",106,0,"The billionaire tips the apprentice that the tailors usually trains","f",1.16401100159,44,"j","Ungrammatical",0,"NA"
13,"Filler",108,0,"The captain releases the whales that the fishermen sometimes catches","f",1.23177599907,46,"j","Ungrammatical",0,"NA"
13,"Filler",127,0,"The stewardess knows that the pilots always gossip","f",0.981541156769,48,"f","Grammatical",1,"NA"
13,"Filler",137,0,"The analyst discovered that the accountants sometimes miscalculates","j",1.26324081421,50,"j","Ungrammatical",1,"NA"
13,"Filler",61,0,"The dog and the cat always play","j",0.630320072174,51,"f","Grammatical",0,"NA"
13,"Filler",120,0,"The camper knows that the cabin usually charm","j",0.997721910477,53,"j","Ungrammatical",1,"NA"
13,"Filler",100,0,"The crew cleans the plane that the pilots expertly fly","f",1.26400899887,55,"f","Grammatical",1,"NA"
13,"Filler",84,0,"The crowd likes the movie that the theater always play","f",2.06480503082,57,"j","Ungrammatical",0,"NA"
13,"Filler",75,0,"The camera and the lens definitely amazes","j",0.980072975159,58,"j","Ungrammatical",1,"NA"
13,"Filler",69,0,"The thesaurus and the dictionary frequently changes","j",0.764050960541,60,"j","Ungrammatical",1,"NA"
13,"Filler",91,0,"The committee awards the building that the architect truly love","f",0.598855018616,62,"j","Ungrammatical",0,"NA"
13,"Filler",125,0,"The boss insists that the secretary always smile","f",1.28104901314,63,"j","Ungrammatical",0,"NA"
13,"Filler",95,0,"The critic praised the restaurant that the celebrity really like","f",1.49730706215,65,"j","Ungrammatical",0,"NA"
13,"Filler",109,0,"The doctor caught the flu that the shots supposedly prevents","f",1.1821269989,66,"j","Ungrammatical",0,"NA"
13,"Filler",76,0,"The picture and the frame apparently matches","f",1.71557998657,68,"j","Ungrammatical",0,"NA"
13,"Filler",62,0,"The sailor and the captain usually fight","f",1.09819316864,70,"f","Grammatical",1,"NA"
13,"Filler",97,0,"The clock shows the time that the athletes amazingly run","f",0.66352891922,72,"f","Grammatical",1,"NA"
13,"Filler",99,0,"The shelf holds the phone book that the secretaries often use","f",0.780707120895,73,"f","Grammatical",1,"NA"
13,"Filler",111,0,"The owner claimed that the restaurant often fill","j",1.18188595772,75,"j","Ungrammatical",1,"NA"
13,"Filler",74,0,"The coffee and the muffin never cools","j",0.947321891785,77,"j","Ungrammatical",1,"NA"
13,"Filler",93,0,"The landlord fixes the leaks that the pipe repeatedly produce","j",1.16387009621,78,"j","Ungrammatical",1,"NA"
13,"Filler",124,0,"The technician found that the laboratory never quiet","j",0.896945953369,80,"j","Ungrammatical",1,"NA"
13,"Filler",126,0,"The pilot thinks that the passengers usually sleep","f",0.731236934662,82,"f","Grammatical",1,"NA"
13,"Filler",107,0,"The editor rejects the headlines that the journalists regularly proposes","j",1.39824700356,83,"j","Ungrammatical",1,"NA"
13,"Filler",117,0,"The chef knows that the dish probably amaze","j",0.896708011627,85,"j","Ungrammatical",1,"NA"
13,"Filler",82,0,"The raccoon dug up the rose bush that the gardener usually trim","j",0.631982088089,87,"j","Ungrammatical",1,"NA"
13,"Filler",119,0,"The lumberjack loves that the chainsaw never break","j",0.763316869736,88,"j","Ungrammatical",1,"NA"
13,"Filler",63,0,"The chair and the desk frequently break","j",0.679527997971,90,"f","Grammatical",0,"NA"
13,"Filler",136,0,"The reporter knows that the spies often vanishes","j",0.780142068863,91,"j","Ungrammatical",1,"NA"
13,"Filler",116,0,"The thief thinks that the window likely unlock","j",0.679720878601,93,"j","Ungrammatical",1,"NA"
13,"Filler",78,0,"The cash and the check likely suffices","j",0.811116933823,95,"j","Ungrammatical",1,"NA"
